client,total_images,total_alt_tags,alt_length,occurrences,pct_all_occurrences
desktop,209139752,171600191,1217,72,3.4426740641826906E-7
mobile,275489967,225936151,1217,108,3.9202879573469183E-7
desktop,209139752,171600191,1218,73,3.4904889817407834E-7
mobile,275489967,225936151,1218,104,3.7750921070748103E-7
desktop,209139752,171600191,1219,64,3.060154723717947E-7
mobile,275489967,225936151,1219,103,3.7387931445067834E-7
desktop,209139752,171600191,1220,74,3.5383038992988767E-7
mobile,275489967,225936151,1220,100,3.629896256802702E-7
desktop,209139752,171600191,1221,73,3.4904889817407834E-7
mobile,275489967,225936151,1221,104,3.7750921070748103E-7
desktop,209139752,171600191,1222,68,3.251414393950319E-7
mobile,275489967,225936151,1222,105,3.8113910696428377E-7
desktop,209139752,171600191,1223,69,3.299229311508412E-7
mobile,275489967,225936151,1223,92,3.339504556258486E-7
desktop,209139752,171600191,1224,84,4.016453074879806E-7
mobile,275489967,225936151,1224,126,4.573669283571405E-7
desktop,209139752,171600191,1225,71,3.394859146624598E-7
mobile,275489967,225936151,1225,95,3.4484014439625673E-7
desktop,209139752,171600191,1226,66,3.155784558834133E-7
mobile,275489967,225936151,1226,101,3.666195219370729E-7
desktop,209139752,171600191,1227,75,3.5861188168569694E-7
mobile,275489967,225936151,1227,114,4.1380817327550807E-7
desktop,209139752,171600191,1228,68,3.251414393950319E-7
mobile,275489967,225936151,1228,109,3.956586919914946E-7
desktop,209139752,171600191,1229,80,3.825193404647434E-7
mobile,275489967,225936151,1229,100,3.629896256802702E-7
desktop,209139752,171600191,1230,97,4.6380470031350136E-7
mobile,275489967,225936151,1230,142,5.154452684659837E-7
desktop,209139752,171600191,1231,73,3.4904889817407834E-7
mobile,275489967,225936151,1231,111,4.0291848450509995E-7
desktop,209139752,171600191,1232,84,4.016453074879806E-7
mobile,275489967,225936151,1232,110,3.9928858824829726E-7
desktop,209139752,171600191,1233,88,4.2077127451121773E-7
mobile,275489967,225936151,1233,126,4.573669283571405E-7
desktop,209139752,171600191,1234,85,4.0642679924378985E-7
mobile,275489967,225936151,1234,120,4.355875508163243E-7
desktop,209139752,171600191,1235,79,3.777378487089341E-7
mobile,275489967,225936151,1235,120,4.355875508163243E-7
desktop,209139752,171600191,1236,80,3.825193404647434E-7
mobile,275489967,225936151,1236,124,4.501071358435351E-7
desktop,209139752,171600191,1237,77,3.6817486519731554E-7
mobile,275489967,225936151,1237,97,3.520999369098621E-7
desktop,209139752,171600191,1238,81,3.873008322205527E-7
mobile,275489967,225936151,1238,105,3.8113910696428377E-7
desktop,209139752,171600191,1239,82,3.9208232397636197E-7
mobile,275489967,225936151,1239,102,3.7024941819387565E-7
desktop,209139752,171600191,1240,70,3.3470442290665046E-7
mobile,275489967,225936151,1240,94,3.4121024813945404E-7
desktop,209139752,171600191,1241,66,3.155784558834133E-7
mobile,275489967,225936151,1241,108,3.9202879573469183E-7
desktop,209139752,171600191,1242,61,2.9167099710436683E-7
mobile,275489967,225936151,1242,101,3.666195219370729E-7
desktop,209139752,171600191,1243,62,2.9645248886017616E-7
mobile,275489967,225936151,1243,104,3.7750921070748103E-7
desktop,209139752,171600191,1244,81,3.873008322205527E-7
mobile,275489967,225936151,1244,104,3.7750921070748103E-7
desktop,209139752,171600191,1245,74,3.5383038992988767E-7
mobile,275489967,225936151,1245,130,4.718865133843513E-7
desktop,209139752,171600191,1246,71,3.394859146624598E-7
mobile,275489967,225936151,1246,91,3.3032055936904593E-7
desktop,209139752,171600191,1247,76,3.633933734415062E-7
mobile,275489967,225936151,1247,102,3.7024941819387565E-7
desktop,209139752,171600191,1248,66,3.155784558834133E-7
mobile,275489967,225936151,1248,96,3.484700406530594E-7
desktop,209139752,171600191,1249,48,2.2951160427884604E-7
mobile,275489967,225936151,1249,87,3.158009743418351E-7
desktop,209139752,171600191,1250,72,3.4426740641826906E-7
mobile,275489967,225936151,1250,125,4.537370321003378E-7
desktop,209139752,171600191,1251,66,3.155784558834133E-7
mobile,275489967,225936151,1251,90,3.266906631122432E-7
desktop,209139752,171600191,1252,59,2.821080135927483E-7
mobile,275489967,225936151,1252,94,3.4121024813945404E-7
desktop,209139752,171600191,1253,58,2.7732652183693895E-7
mobile,275489967,225936151,1253,90,3.266906631122432E-7
desktop,209139752,171600191,1254,77,3.6817486519731554E-7
mobile,275489967,225936151,1254,99,3.5935972942346754E-7
desktop,209139752,171600191,1255,63,3.0123398061598543E-7
mobile,275489967,225936151,1255,95,3.4484014439625673E-7
desktop,209139752,171600191,1256,63,3.0123398061598543E-7
mobile,275489967,225936151,1256,96,3.484700406530594E-7
desktop,209139752,171600191,1257,55,2.6298204656951107E-7
mobile,275489967,225936151,1257,102,3.7024941819387565E-7
desktop,209139752,171600191,1258,71,3.394859146624598E-7
mobile,275489967,225936151,1258,102,3.7024941819387565E-7
desktop,209139752,171600191,1259,94,4.494602250460735E-7
mobile,275489967,225936151,1259,133,4.827762021547594E-7
desktop,209139752,171600191,1260,63,3.0123398061598543E-7
mobile,275489967,225936151,1260,94,3.4121024813945404E-7
desktop,209139752,171600191,1261,57,2.725450300811297E-7
mobile,275489967,225936151,1261,89,3.230607668554405E-7
desktop,209139752,171600191,1262,77,3.6817486519731554E-7
mobile,275489967,225936151,1262,112,4.0654838076190264E-7
desktop,209139752,171600191,1263,60,2.8688950534855755E-7
mobile,275489967,225936151,1263,80,2.903917005442162E-7
desktop,209139752,171600191,1264,54,2.582005548137018E-7
mobile,275489967,225936151,1264,83,3.012813893146243E-7
desktop,209139752,171600191,1265,89,4.2555276626702705E-7
mobile,275489967,225936151,1265,115,4.1743806953231076E-7
desktop,209139752,171600191,1266,57,2.725450300811297E-7
mobile,275489967,225936151,1266,81,2.940215968010189E-7
desktop,209139752,171600191,1267,68,3.251414393950319E-7
mobile,275489967,225936151,1267,103,3.7387931445067834E-7
desktop,209139752,171600191,1268,51,2.438560795462739E-7
mobile,275489967,225936151,1268,75,2.7224221926020266E-7
desktop,209139752,171600191,1269,61,2.9167099710436683E-7
mobile,275489967,225936151,1269,78,2.8313190803061077E-7
desktop,209139752,171600191,1270,59,2.821080135927483E-7
mobile,275489967,225936151,1270,86,3.121710780850324E-7
desktop,209139752,171600191,1271,73,3.4904889817407834E-7
mobile,275489967,225936151,1271,100,3.629896256802702E-7
desktop,209139752,171600191,1272,59,2.821080135927483E-7
mobile,275489967,225936151,1272,86,3.121710780850324E-7
desktop,209139752,171600191,1273,88,4.2077127451121773E-7
mobile,275489967,225936151,1273,114,4.1380817327550807E-7
desktop,209139752,171600191,1274,66,3.155784558834133E-7
mobile,275489967,225936151,1274,98,3.5572983316666485E-7
desktop,209139752,171600191,1275,52,2.486375713020832E-7
mobile,275489967,225936151,1275,80,2.903917005442162E-7
desktop,209139752,171600191,1276,70,3.3470442290665046E-7
mobile,275489967,225936151,1276,109,3.956586919914946E-7
desktop,209139752,171600191,1277,57,2.725450300811297E-7
mobile,275489967,225936151,1277,83,3.012813893146243E-7
desktop,209139752,171600191,1278,67,3.203599476392226E-7
mobile,275489967,225936151,1278,92,3.339504556258486E-7
desktop,209139752,171600191,1279,68,3.251414393950319E-7
mobile,275489967,225936151,1279,101,3.666195219370729E-7
desktop,209139752,171600191,1280,57,2.725450300811297E-7
mobile,275489967,225936151,1280,89,3.230607668554405E-7
desktop,209139752,171600191,1281,73,3.4904889817407834E-7
mobile,275489967,225936151,1281,101,3.666195219370729E-7
desktop,209139752,171600191,1282,52,2.486375713020832E-7
mobile,275489967,225936151,1282,75,2.7224221926020266E-7
desktop,209139752,171600191,1283,60,2.8688950534855755E-7
mobile,275489967,225936151,1283,98,3.5572983316666485E-7
desktop,209139752,171600191,1284,46,2.1994862076722747E-7
mobile,275489967,225936151,1284,76,2.758721155170054E-7
desktop,209139752,171600191,1285,75,3.5861188168569694E-7
mobile,275489967,225936151,1285,90,3.266906631122432E-7
desktop,209139752,171600191,1286,53,2.534190630578925E-7
mobile,275489967,225936151,1286,90,3.266906631122432E-7
desktop,209139752,171600191,1287,69,3.299229311508412E-7
mobile,275489967,225936151,1287,102,3.7024941819387565E-7
desktop,209139752,171600191,1288,61,2.9167099710436683E-7
mobile,275489967,225936151,1288,89,3.230607668554405E-7
desktop,209139752,171600191,1289,50,2.3907458779046465E-7
mobile,275489967,225936151,1289,82,2.976514930578216E-7
desktop,209139752,171600191,1290,77,3.6817486519731554E-7
mobile,275489967,225936151,1290,119,4.3195765455952156E-7
desktop,209139752,171600191,1291,62,2.9645248886017616E-7
mobile,275489967,225936151,1291,84,3.04911285571427E-7
desktop,209139752,171600191,1292,59,2.821080135927483E-7
mobile,275489967,225936151,1292,78,2.8313190803061077E-7
desktop,209139752,171600191,1293,58,2.7732652183693895E-7
mobile,275489967,225936151,1293,78,2.8313190803061077E-7
desktop,209139752,171600191,1294,50,2.3907458779046465E-7
mobile,275489967,225936151,1294,97,3.520999369098621E-7
desktop,209139752,171600191,1295,63,3.0123398061598543E-7
mobile,275489967,225936151,1295,89,3.230607668554405E-7
desktop,209139752,171600191,1296,78,3.729563569531248E-7
mobile,275489967,225936151,1296,103,3.7387931445067834E-7
desktop,209139752,171600191,1297,62,2.9645248886017616E-7
mobile,275489967,225936151,1297,87,3.158009743418351E-7
desktop,209139752,171600191,1298,49,2.3429309603465534E-7
mobile,275489967,225936151,1298,75,2.7224221926020266E-7
desktop,209139752,171600191,1299,91,4.351157497786456E-7
mobile,275489967,225936151,1299,140,5.081854759523783E-7
desktop,209139752,171600191,1300,52,2.486375713020832E-7
mobile,275489967,225936151,1300,76,2.758721155170054E-7
desktop,209139752,171600191,1301,63,3.0123398061598543E-7
mobile,275489967,225936151,1301,93,3.375803518826513E-7
desktop,209139752,171600191,1302,61,2.9167099710436683E-7
mobile,275489967,225936151,1302,97,3.520999369098621E-7
desktop,209139752,171600191,1303,59,2.821080135927483E-7
mobile,275489967,225936151,1303,85,3.085411818282297E-7
desktop,209139752,171600191,1304,51,2.438560795462739E-7
mobile,275489967,225936151,1304,88,3.194308705986378E-7
desktop,209139752,171600191,1305,56,2.677635383253204E-7
mobile,275489967,225936151,1305,102,3.7024941819387565E-7
desktop,209139752,171600191,1306,57,2.725450300811297E-7
mobile,275489967,225936151,1306,78,2.8313190803061077E-7
desktop,209139752,171600191,1307,55,2.6298204656951107E-7
mobile,275489967,225936151,1307,75,2.7224221926020266E-7
desktop,209139752,171600191,1308,79,3.777378487089341E-7
mobile,275489967,225936151,1308,103,3.7387931445067834E-7
desktop,209139752,171600191,1309,57,2.725450300811297E-7
mobile,275489967,225936151,1309,80,2.903917005442162E-7
desktop,209139752,171600191,1310,70,3.3470442290665046E-7
mobile,275489967,225936151,1310,94,3.4121024813945404E-7
desktop,209139752,171600191,1311,59,2.821080135927483E-7
mobile,275489967,225936151,1311,108,3.9202879573469183E-7
desktop,209139752,171600191,1312,50,2.3907458779046465E-7
mobile,275489967,225936151,1312,79,2.867618042874135E-7
desktop,209139752,171600191,1313,44,2.1038563725560886E-7
mobile,275489967,225936151,1313,70,2.5409273797618916E-7
desktop,209139752,171600191,1314,54,2.582005548137018E-7
mobile,275489967,225936151,1314,84,3.04911285571427E-7
desktop,209139752,171600191,1315,58,2.7732652183693895E-7
mobile,275489967,225936151,1315,99,3.5935972942346754E-7
desktop,209139752,171600191,1316,66,3.155784558834133E-7
mobile,275489967,225936151,1316,88,3.194308705986378E-7
desktop,209139752,171600191,1317,51,2.438560795462739E-7
mobile,275489967,225936151,1317,86,3.121710780850324E-7
desktop,209139752,171600191,1318,84,4.016453074879806E-7
mobile,275489967,225936151,1318,104,3.7750921070748103E-7
desktop,209139752,171600191,1319,56,2.677635383253204E-7
mobile,275489967,225936151,1319,90,3.266906631122432E-7
desktop,209139752,171600191,1320,53,2.534190630578925E-7
mobile,275489967,225936151,1320,82,2.976514930578216E-7
desktop,209139752,171600191,1321,52,2.486375713020832E-7
mobile,275489967,225936151,1321,76,2.758721155170054E-7
desktop,209139752,171600191,1322,58,2.7732652183693895E-7
mobile,275489967,225936151,1322,70,2.5409273797618916E-7
desktop,209139752,171600191,1323,53,2.534190630578925E-7
mobile,275489967,225936151,1323,92,3.339504556258486E-7
desktop,209139752,171600191,1324,50,2.3907458779046465E-7
mobile,275489967,225936151,1324,70,2.5409273797618916E-7
desktop,209139752,171600191,1325,47,2.2473011252303674E-7
mobile,275489967,225936151,1325,77,2.795020117738081E-7
desktop,209139752,171600191,1326,45,2.1516712901141816E-7
mobile,275489967,225936151,1326,97,3.520999369098621E-7
desktop,209139752,171600191,1327,69,3.299229311508412E-7
mobile,275489967,225936151,1327,95,3.4484014439625673E-7
desktop,209139752,171600191,1328,55,2.6298204656951107E-7
mobile,275489967,225936151,1328,77,2.795020117738081E-7
desktop,209139752,171600191,1329,50,2.3907458779046465E-7
mobile,275489967,225936151,1329,69,2.504628417193865E-7
desktop,209139752,171600191,1330,46,2.1994862076722747E-7
mobile,275489967,225936151,1330,75,2.7224221926020266E-7
desktop,209139752,171600191,1331,52,2.486375713020832E-7
mobile,275489967,225936151,1331,82,2.976514930578216E-7
desktop,209139752,171600191,1332,54,2.582005548137018E-7
mobile,275489967,225936151,1332,102,3.7024941819387565E-7
desktop,209139752,171600191,1333,43,2.056041454997996E-7
mobile,275489967,225936151,1333,65,2.3594325669217564E-7
desktop,209139752,171600191,1334,65,3.1079696412760403E-7
mobile,275489967,225936151,1334,86,3.121710780850324E-7
desktop,209139752,171600191,1335,46,2.1994862076722747E-7
mobile,275489967,225936151,1335,69,2.504628417193865E-7
desktop,209139752,171600191,1336,64,3.060154723717947E-7
mobile,275489967,225936151,1336,92,3.339504556258486E-7
desktop,209139752,171600191,1337,66,3.155784558834133E-7
mobile,275489967,225936151,1337,84,3.04911285571427E-7
desktop,209139752,171600191,1338,62,2.9645248886017616E-7
mobile,275489967,225936151,1338,96,3.484700406530594E-7
desktop,209139752,171600191,1339,63,3.0123398061598543E-7
mobile,275489967,225936151,1339,84,3.04911285571427E-7
desktop,209139752,171600191,1340,72,3.4426740641826906E-7
mobile,275489967,225936151,1340,93,3.375803518826513E-7
desktop,209139752,171600191,1341,35,1.6735221145332523E-7
mobile,275489967,225936151,1341,70,2.5409273797618916E-7
desktop,209139752,171600191,1342,46,2.1994862076722747E-7
mobile,275489967,225936151,1342,73,2.649824267465973E-7
desktop,209139752,171600191,1343,58,2.7732652183693895E-7
mobile,275489967,225936151,1343,78,2.8313190803061077E-7
desktop,209139752,171600191,1344,64,3.060154723717947E-7
mobile,275489967,225936151,1344,89,3.230607668554405E-7
desktop,209139752,171600191,1345,58,2.7732652183693895E-7
mobile,275489967,225936151,1345,94,3.4121024813945404E-7
desktop,209139752,171600191,1346,59,2.821080135927483E-7
mobile,275489967,225936151,1346,66,2.3957315294897836E-7
desktop,209139752,171600191,1347,50,2.3907458779046465E-7
mobile,275489967,225936151,1347,70,2.5409273797618916E-7
desktop,209139752,171600191,1348,62,2.9645248886017616E-7
mobile,275489967,225936151,1348,95,3.4484014439625673E-7
desktop,209139752,171600191,1349,72,3.4426740641826906E-7
mobile,275489967,225936151,1349,98,3.5572983316666485E-7
desktop,209139752,171600191,1350,55,2.6298204656951107E-7
mobile,275489967,225936151,1350,87,3.158009743418351E-7
desktop,209139752,171600191,1351,49,2.3429309603465534E-7
mobile,275489967,225936151,1351,75,2.7224221926020266E-7
desktop,209139752,171600191,1352,49,2.3429309603465534E-7
mobile,275489967,225936151,1352,82,2.976514930578216E-7
desktop,209139752,171600191,1353,49,2.3429309603465534E-7
mobile,275489967,225936151,1353,71,2.5772263423299185E-7
desktop,209139752,171600191,1354,61,2.9167099710436683E-7
mobile,275489967,225936151,1354,87,3.158009743418351E-7
desktop,209139752,171600191,1355,61,2.9167099710436683E-7
mobile,275489967,225936151,1355,85,3.085411818282297E-7
desktop,209139752,171600191,1356,52,2.486375713020832E-7
mobile,275489967,225936151,1356,97,3.520999369098621E-7
desktop,209139752,171600191,1357,56,2.677635383253204E-7
mobile,275489967,225936151,1357,86,3.121710780850324E-7
desktop,209139752,171600191,1358,56,2.677635383253204E-7
mobile,275489967,225936151,1358,75,2.7224221926020266E-7
desktop,209139752,171600191,1359,44,2.1038563725560886E-7
mobile,275489967,225936151,1359,70,2.5409273797618916E-7
desktop,209139752,171600191,1360,48,2.2951160427884604E-7
mobile,275489967,225936151,1360,71,2.5772263423299185E-7
desktop,209139752,171600191,1361,46,2.1994862076722747E-7
mobile,275489967,225936151,1361,63,2.2868346417857024E-7
